,delta,nodes_cc,length_cc,i,j,d_ij_b,d_ij_s
246,89318.60473462197,10472.0,558.5230389999988,280158941,280158939,0.3636974099616858,0.5625223079036187
247,89330.55310592629,10474.0,558.5641499999989,286279696,286244671,0.3636974099616858,0.5625223079036187
248,89941.91888043078,10476.0,558.9629859999986,702848338,5770717864,0.3636974099616858,0.5625223079036187
249,90035.75991898496,10478.0,559.2056159999986,527840249,294718118,0.3636974099616858,0.5625223079036187
250,90207.26104982947,10480.0,559.3460399999988,411750593,372456478,0.3636974099616858,0.5625223079036187
251,90214.55947505964,10482.0,559.3910459999988,3037892651,683048919,0.3636974099616858,0.5625223079036187
252,90816.8854960383,10484.0,559.6245999999987,549482641,4396914815,0.3636974099616858,0.5625223079036187
253,90972.29128587748,10486.0,559.7359399999984,1610511421,1609885961,0.3636974099616858,0.5625223079036187
254,91364.10182422752,10488.0,559.8758179999984,1851782326,1851782241,0.3636974099616858,0.5625223079036187
255,91691.17014482457,10490.0,560.0585779999983,1942848393,1942848366,0.3636974099616858,0.5625223079036187
256,91738.6316472552,10492.0,560.1644009999981,1664494584,2146370230,0.3636974099616858,0.5625223079036187
257,91772.5124601274,10494.0,560.3653229999978,1664494720,3036853555,0.3636974099616858,0.5625223079036187
