,delta,nodes_cc,length_cc,i,j,d_ij_b,d_ij_s
85,14073.752687955706,3082.0,140.76139000000032,278480948,687206948,0.014206684454334826,0.53455015484984
86,14167.593726509884,3090.0,141.19910400000037,527840249,294718118,0.014206684454334826,0.53455015484984
87,14585.074682634893,3090.0,141.19910400000037,359073490,5875406863,0.014206684454334826,0.53455015484984
88,17051.465714344806,3090.0,141.19910400000037,533925416,293396817,0.014206684454334826,0.53455015484984
89,17176.758867266748,3090.0,141.19910400000037,3371451329,74957656,0.014206684454334826,0.53455015484984
90,17202.808840617807,3102.0,141.24813100000034,262770850,3073005249,0.014206684454334826,0.53455015484984
91,17357.816555815258,3102.0,141.24813100000034,4953204371,280453271,0.014206684454334826,0.53455015484984
92,17411.141379273024,3102.0,141.24813100000034,4054231664,1216812188,0.014206684454334826,0.53455015484984
93,17450.38739143432,3102.0,141.24813100000034,292868094,292868090,0.014206684454334826,0.53455015484984
94,17482.321106138865,3102.0,141.24813100000034,421427612,421427615,0.014206684454334826,0.53455015484984
95,17535.10267716597,3102.0,141.24813100000034,263275824,366497418,0.014206684454334826,0.53455015484984
96,17624.99502953485,3102.0,141.24813100000034,3950082337,262771136,0.014206684454334826,0.53455015484984
97,17897.291043627538,3102.0,141.24813100000034,3151545040,289145963,0.014206684454334826,0.53455015484984
98,18291.323733264588,3102.0,141.24813100000034,372927726,411747158,0.014206684454334826,0.53455015484984
99,18412.724201118304,3102.0,141.24813100000034,262771121,262771129,0.014206684454334826,0.53455015484984
100,18419.29084004616,3108.0,141.5288510000004,262671593,5117696611,0.014206684454334826,0.53455015484984
101,18436.846292881964,3133.0,141.9702460000005,4228905498,2172158042,0.02728319510228546,0.53455015484984
102,18580.672336399868,3280.0,147.33290300000073,178964798,2276829728,0.02728319510228546,0.53455015484984
103,19321.591699853,3280.0,147.33290300000073,277831760,436858184,0.02728319510228546,0.53455015484984
104,19444.827593054386,3280.0,147.33290300000073,74929604,74929606,0.02728319510228546,0.53455015484984
105,19730.533838878324,3286.0,147.7952500000007,1416941553,1996232197,0.02728319510228546,0.53455015484984
106,20012.671802956407,3286.0,147.7952500000007,2020444860,2012319904,0.02728319510228546,0.53455015484984
107,20044.92912902407,3286.0,147.7952500000007,753978855,735742789,0.02728319510228546,0.53455015484984
108,20191.29611398137,3286.0,147.7952500000007,221623007,235788103,0.02728319510228546,0.53455015484984
109,20512.032544338326,3286.0,147.7952500000007,514860901,514542005,0.02728319510228546,0.53455015484984
110,20566.969750628534,3286.0,147.7952500000007,3034026608,3131738380,0.02728319510228546,0.53455015484984
111,20569.64081246213,3286.0,147.7952500000007,297782179,1447714867,0.02728319510228546,0.53455015484984
112,20738.83219905157,3286.0,147.7952500000007,1935675301,1737619937,0.02728319510228546,0.53455015484984
113,20891.002386260378,3286.0,147.7952500000007,280186491,1356382960,0.02728319510228546,0.53455015484984
114,20902.84421822358,3286.0,147.7952500000007,2763925781,1639945451,0.02728319510228546,0.53455015484984
115,21025.048533029705,3286.0,147.7952500000007,2682126331,2682126327,0.02728319510228546,0.53455015484984
116,21074.49900185212,3286.0,147.7952500000007,262770851,276202980,0.02728319510228546,0.53455015484984
117,21098.239293006416,3303.0,148.52374000000066,3979912501,3979912500,0.02728319510228546,0.53455015484984
118,21645.43781210665,3303.0,148.52374000000066,4013711323,4013711345,0.02728319510228546,0.53455015484984
119,23041.244642321108,3303.0,148.52374000000066,280550322,5600802959,0.02728319510228546,0.53455015484984
120,23164.317039000365,3303.0,148.52374000000066,280158941,280158906,0.02728319510228546,0.53455015484984
121,23335.818169844883,3303.0,148.52374000000066,372456478,411750593,0.02728319510228546,0.53455015484984
122,23346.908409678843,3303.0,148.52374000000066,268151975,4787109226,0.02728319510228546,0.53455015484984
123,23646.246219713656,3303.0,148.52374000000066,318627748,960438830,0.02728319510228546,0.53455015484984
124,24022.318730538893,3303.0,148.52374000000066,286279700,1902850286,0.02728319510228546,0.53455015484984
125,24244.67163921692,3303.0,148.52374000000066,1737619938,1935675274,0.02728319510228546,0.53455015484984
126,24289.831614790724,3303.0,148.52374000000066,268216593,5623080380,0.02728319510228546,0.53455015484984
127,24460.425177787085,3305.0,148.62691200000066,4040844059,244947430,0.02728319510228546,0.53455015484984
128,25025.45598739616,3305.0,148.62691200000066,1570089968,56454711,0.02728319510228546,0.53455015484984
129,25106.42555064764,3305.0,148.62691200000066,371236085,1853010859,0.02728319510228546,0.53455015484984
